1962/2/21,68.4
1962/3/1,43.5
1962/3/11,43.5
1962/3/21,43.5
1962/4/1,63.7
1962/4/11,63.7
1962/4/21,63.7
1962/5/1,93
1962/5/11,93
1962/5/21,93
1962/6/1,194
1962/6/11,194
1962/6/21,194
1962/7/1,254
1962/7/11,254
1962/7/21,254
1962/8/1,245
1962/8/11,245
1962/8/21,245
1962/9/1,103
1962/9/11,103
1962/9/21,103
1962/10/1,82.6
1962/10/11,82.6
1962/10/21,82.6
1962/11/1,95
1962/11/11,95
1962/11/21,95
1962/12/1,58.2
1962/12/11,58.2
1962/12/21,58.2
1963/1/1,36.7
1963/1/11,36.7
1963/1/21,36.7
1963/2/1,34.4
1963/2/11,34.4
1963/2/21,34.4
1963/3/1,31.5
1963/3/11,31.5
1963/3/21,31.5
1963/4/1,23.7
1963/4/11,23.7
1963/4/21,23.7
1963/5/1,143
1963/5/11,143
1963/5/21,143
1963/6/1,123
1963/6/11,123
1963/6/21,123
1963/7/1,330
1963/7/11,330
1963/7/21,330
1963/8/1,171
1963/8/11,171
1963/8/21,171
1963/9/1,86.2
1963/9/11,86.2
1963/9/21,86.2
1963/10/1,143
1963/10/11,143
1963/10/21,143
1963/11/1,80.9
1963/11/11,80.9
1963/11/21,80.9
1963/12/1,57.6
1963/12/11,57.6
1963/12/21,57.6
1964/1/1,46.8
1964/1/11,46.8
1964/1/21,46.8
1964/2/1,51.7
1964/2/11,51.7
1964/2/21,51.7
1964/3/1,45.5
1964/3/11,45.5
1964/3/21,45.5
1964/4/1,114
1964/4/11,114
1964/4/21,114
1964/5/1,180
1964/5/11,180
1964/5/21,180
1964/6/1,564
1964/6/11,564
1964/6/21,564
1964/7/1,279
1964/7/11,279
1964/7/21,279
1964/8/1,280
1964/8/11,280
1964/8/21,280
1964/9/1,270
1964/9/11,270
1964/9/21,270
1964/10/1,198
1964/10/11,198
1964/10/21,198
1964/11/1,140
1964/11/11,140
1964/11/21,140
1964/12/1,72.8
1964/12/11,72.8
1964/12/21,72.8
1965/1/1,55.3
1965/1/11,55.3
1965/1/21,55.3
1965/2/1,43.3
1965/2/11,43.3
1965/2/21,43.3
1965/3/1,51.1
1965/3/11,51.1
1965/3/21,51.1
1965/4/1,77.9
1965/4/11,77.9
1965/4/21,77.9
1965/5/1,147
1965/5/11,147
1965/5/21,147
1965/6/1,417
1965/6/11,417
1965/6/21,417
1965/7/1,302
1965/7/11,302
1965/7/21,302
1965/8/1,229
1965/8/11,229
1965/8/21,229
1965/9/1,207
1965/9/11,207
1965/9/21,207
1965/10/1,229
1965/10/11,229
1965/10/21,229
1965/11/1,103
1965/11/11,103
1965/11/21,103
1965/12/1,61.9
1965/12/11,61.9
1965/12/21,61.9
1966/1/1,47.1
1966/1/11,47.1
1966/1/21,47.1
1966/2/1,38.2
1966/2/11,38.2
1966/2/21,38.2
1966/3/1,29.6
1966/3/11,29.6
1966/3/21,29.6
1966/4/1,32
1966/4/11,32
1966/4/21,32
1966/5/1,121
1966/5/11,121
1966/5/21,121
1966/6/1,188
1966/6/11,188
1966/6/21,188
1966/7/1,290
1966/7/11,290
1966/7/21,290
1966/8/1,115
1966/8/11,115
1966/8/21,115
1966/9/1,91
1966/9/11,91
1966/9/21,91
1966/10/1,114
1966/10/11,114
1966/10/21,114
1966/11/1,53.5
1966/11/11,53.5
1966/11/21,53.5
1966/12/1,44.5
1966/12/11,44.5
1966/12/21,44.5
1967/1/1,43.5
1967/1/11,43.5
1967/1/21,43.5
1967/2/1,50.1
